accelerator_type,backend,case_name,cce_loop_count,cce_profiler_experiment_id,chunk_configuration,chunk_loop_count,device_count,dstack_gpu_spec,execution_mode,experiment_id,fsdp_degree,global_batch_size,hardware_role,hardware_target,hidden_size,hostname_manifest,measured_steps,mesh_configuration,operation_family,preset,profiler_path,repeat_index,run_dir,run_id,scenario_group,seed,sequence_length,shape,signature_label,timestamp_manifest,token_chunk,token_loop_count,tp_degree,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_description,workload_family,workload_runner,xla_dir,observed
A100-80GB,gpu,exp0235_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc65536_fsdp4_tp1_tc512_vc65536_r0,,-1,512/65536,64,4,A100:4:80GB,eager,235,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0235_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc65536_fsdp4_tp1_tc512_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc512_vc65536,2026-06-16T03:10:40+00:00,512,16,1,65536,4,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0235_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc65536_fsdp4_tp1_tc512_vc65536_r0/xla,False
A100-80GB,gpu,exp0236_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc131072_fsdp4_tp1_tc512_vc131072_r0,,-1,512/131072,32,4,A100:4:80GB,eager,236,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0236_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc131072_fsdp4_tp1_tc512_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc512_vc131072,2026-06-16T03:10:40+00:00,512,16,1,131072,2,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0236_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc131072_fsdp4_tp1_tc512_vc131072_r0/xla,False
A100-80GB,gpu,exp0237_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc262144_fsdp4_tp1_tc512_vc262144_r0,,-1,512/262144,16,4,A100:4:80GB,eager,237,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0237_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc262144_fsdp4_tp1_tc512_vc262144_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc512_vc262144,2026-06-16T03:10:40+00:00,512,16,1,262144,1,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0237_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc262144_fsdp4_tp1_tc512_vc262144_r0/xla,False
A100-80GB,gpu,exp0238_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc4096_fsdp4_tp1_tc1024_vc4096_r0,,-1,1024/4096,512,4,A100:4:80GB,eager,238,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0238_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc4096_fsdp4_tp1_tc1024_vc4096_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc4096,2026-06-16T03:10:40+00:00,1024,8,1,4096,64,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0238_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc4096_fsdp4_tp1_tc1024_vc4096_r0/xla,False
A100-80GB,gpu,exp0239_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc8192_fsdp4_tp1_tc1024_vc8192_r0,,-1,1024/8192,256,4,A100:4:80GB,eager,239,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0239_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc8192_fsdp4_tp1_tc1024_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc8192,2026-06-16T03:10:40+00:00,1024,8,1,8192,32,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0239_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc8192_fsdp4_tp1_tc1024_vc8192_r0/xla,False
A100-80GB,gpu,exp0241_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0,,-1,1024/32768,64,4,A100:4:80GB,eager,241,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0241_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc32768,2026-06-16T03:10:40+00:00,1024,8,1,32768,8,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0241_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0/xla,False
A100-80GB,gpu,exp0242_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc65536_fsdp4_tp1_tc1024_vc65536_r0,,-1,1024/65536,32,4,A100:4:80GB,eager,242,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0242_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc65536_fsdp4_tp1_tc1024_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc65536,2026-06-16T03:10:40+00:00,1024,8,1,65536,4,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0242_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc65536_fsdp4_tp1_tc1024_vc65536_r0/xla,False
A100-80GB,gpu,exp0243_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc131072_fsdp4_tp1_tc1024_vc131072_r0,,-1,1024/131072,16,4,A100:4:80GB,eager,243,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0243_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc131072_fsdp4_tp1_tc1024_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc131072,2026-06-16T03:10:40+00:00,1024,8,1,131072,2,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0243_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc131072_fsdp4_tp1_tc1024_vc131072_r0/xla,False
A100-80GB,gpu,exp0244_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc262144_fsdp4_tp1_tc1024_vc262144_r0,,-1,1024/262144,8,4,A100:4:80GB,eager,244,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=4,tp=1",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0244_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc262144_fsdp4_tp1_tc1024_vc262144_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc262144,2026-06-16T03:10:40+00:00,1024,8,1,262144,1,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0244_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc262144_fsdp4_tp1_tc1024_vc262144_r0/xla,False
A100-80GB,gpu,exp0245_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc4096_fsdp2_tp2_tc64_vc4096_r0,,-1,64/4096,8192,4,A100:4:80GB,eager,245,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0245_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc4096_fsdp2_tp2_tc64_vc4096_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc4096,2026-06-16T03:10:40+00:00,64,128,2,4096,64,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0245_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc4096_fsdp2_tp2_tc64_vc4096_r0/xla,False
A100-80GB,gpu,exp0246_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc8192_fsdp2_tp2_tc64_vc8192_r0,,-1,64/8192,4096,4,A100:4:80GB,eager,246,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0246_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc8192_fsdp2_tp2_tc64_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc8192,2026-06-16T03:10:40+00:00,64,128,2,8192,32,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0246_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc8192_fsdp2_tp2_tc64_vc8192_r0/xla,False
A100-80GB,gpu,exp0247_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc16384_fsdp2_tp2_tc64_vc16384_r0,,-1,64/16384,2048,4,A100:4:80GB,eager,247,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0247_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc16384_fsdp2_tp2_tc64_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc16384,2026-06-16T03:10:40+00:00,64,128,2,16384,16,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0247_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc16384_fsdp2_tp2_tc64_vc16384_r0/xla,False
A100-80GB,gpu,exp0249_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0,,-1,64/65536,512,4,A100:4:80GB,eager,249,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0249_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc65536,2026-06-16T03:10:40+00:00,64,128,2,65536,4,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0249_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0/xla,False
A100-80GB,gpu,exp0250_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc131072_fsdp2_tp2_tc64_vc131072_r0,,-1,64/131072,256,4,A100:4:80GB,eager,250,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0250_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc131072_fsdp2_tp2_tc64_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc131072,2026-06-16T03:10:40+00:00,64,128,2,131072,2,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0250_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc131072_fsdp2_tp2_tc64_vc131072_r0/xla,False
A100-80GB,gpu,exp0251_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc262144_fsdp2_tp2_tc64_vc262144_r0,,-1,64/262144,128,4,A100:4:80GB,eager,251,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0251_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc262144_fsdp2_tp2_tc64_vc262144_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc262144,2026-06-16T03:10:40+00:00,64,128,2,262144,1,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0251_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc262144_fsdp2_tp2_tc64_vc262144_r0/xla,False
A100-80GB,gpu,exp0252_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc4096_fsdp2_tp2_tc128_vc4096_r0,,-1,128/4096,4096,4,A100:4:80GB,eager,252,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0252_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc4096_fsdp2_tp2_tc128_vc4096_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc4096,2026-06-16T03:10:40+00:00,128,64,2,4096,64,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0252_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc4096_fsdp2_tp2_tc128_vc4096_r0/xla,False
A100-80GB,gpu,exp0253_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc8192_fsdp2_tp2_tc128_vc8192_r0,,-1,128/8192,2048,4,A100:4:80GB,eager,253,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0253_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc8192_fsdp2_tp2_tc128_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc8192,2026-06-16T03:10:40+00:00,128,64,2,8192,32,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0253_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc8192_fsdp2_tp2_tc128_vc8192_r0/xla,False
A100-80GB,gpu,exp0254_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0,,-1,128/16384,1024,4,A100:4:80GB,eager,254,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0254_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc16384,2026-06-16T03:10:40+00:00,128,64,2,16384,16,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0254_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0/xla,False
A100-80GB,gpu,exp0255_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0,,-1,128/32768,512,4,A100:4:80GB,eager,255,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",projection_collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0255_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc32768,2026-06-16T03:10:40+00:00,128,64,2,32768,8,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0255_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0/xla,False
